Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-06-30,Egypt,Pound,Egypt-Pound,15.63,2021-06-30,51,2021,3,2021,2,06,30
2021-06-30,El Salvador,Dollar,El Salvador-Dollar,1.0,2021-06-30,52,2021,3,2021,2,06,30
2021-06-30,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,546.49,2021-06-30,53,2021,3,2021,2,06,30
2021-06-30,Eritrea,Nakfa,Eritrea-Nakfa,15.0,2021-06-30,54,2021,3,2021,2,06,30
2021-06-30,Ethiopia,Birr,Ethiopia-Birr,43.691,2021-06-30,55,2021,3,2021,2,06,30
2021-06-30,Euro Zone,Euro,Euro Zone-Euro,0.842,2021-06-30,56,2021,3,2021,2,06,30
2021-06-30,Fiji,Dollar,Fiji-Dollar,2.047,2021-06-30,57,2021,3,2021,2,06,30
2021-06-30,Gabon,CFA Franc,Gabon-CFA Franc,546.49,2021-06-30,58,2021,3,2021,2,06,30
2021-06-30,Gambia,Dalasi,Gambia-Dalasi,51.0,2021-06-30,59,2021,3,2021,2,06,30
2021-06-30,Georgia,Lari,Georgia-Lari,3.15,2021-06-30,60,2021,3,2021,2,06,30
2021-06-30,Ghana,Cedi,Ghana-Cedi,5.85,2021-06-30,61,2021,3,2021,2,06,30
2021-06-30,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2021-06-30,62,2021,3,2021,2,06,30
2021-06-30,Guatemala,Quetzal,Guatemala-Quetzal,7.74,2021-06-30,63,2021,3,2021,2,06,30
2021-06-30,Guinea,Franc,Guinea-Franc,9765.0,2021-06-30,65,2021,3,2021,2,06,30
2021-06-30,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,553.27,2021-06-30,64,2021,3,2021,2,06,30
2021-06-30,Guyana,Dollar,Guyana-Dollar,215.0,2021-06-30,66,2021,3,2021,2,06,30
2021-06-30,Haiti,Gourde,Haiti-Gourde,89.782,2021-06-30,67,2021,3,2021,2,06,30
2021-06-30,Honduras,Lempira,Honduras-Lempira,23.8,2021-06-30,68,2021,3,2021,2,06,30
2021-06-30,Hong Kong,Dollar,Hong Kong-Dollar,7.766,2021-06-30,69,2021,3,2021,2,06,30
2021-06-30,Hungary,Forint,Hungary-Forint,295.8,2021-06-30,70,2021,3,2021,2,06,30
2021-06-30,Iceland,Krona,Iceland-Krona,123.16,2021-06-30,71,2021,3,2021,2,06,30
2021-06-30,India,Rupee,India-Rupee,74.317,2021-06-30,72,2021,3,2021,2,06,30
2021-06-30,Indonesia,Rupiah,Indonesia-Rupiah,14537.0,2021-06-30,73,2021,3,2021,2,06,30
2021-06-30,Iran,Rial,Iran-Rial,42000.0,2021-06-30,74,2021,3,2021,2,06,30
2021-06-30,Iraq,Dinar,Iraq-Dinar,1458.0,2021-06-30,75,2021,3,2021,2,06,30
2021-06-30,Israel,Shekel,Israel-Shekel,3.258,2021-06-30,76,2021,3,2021,2,06,30
2021-06-30,Jamaica,Dollar,Jamaica-Dollar,148.0,2021-06-30,77,2021,3,2021,2,06,30
2021-06-30,Japan,Yen,Japan-Yen,110.57,2021-06-30,78,2021,3,2021,2,06,30
2021-06-30,Jordan,Dinar,Jordan-Dinar,0.708,2021-06-30,79,2021,3,2021,2,06,30
2021-06-30,Kazakhstan,Tenge,Kazakhstan-Tenge,426.48,2021-06-30,80,2021,3,2021,2,06,30
2021-06-30,Kenya,Shilling,Kenya-Shilling,107.8,2021-06-30,81,2021,3,2021,2,06,30
2021-06-30,Korea,Won,Korea-Won,1128.4,2021-06-30,82,2021,3,2021,2,06,30
2021-06-30,Kuwait,Dinar,Kuwait-Dinar,0.301,2021-06-30,83,2021,3,2021,2,06,30
2021-06-30,Kyrgyzstan,Som,Kyrgyzstan-Som,84.664,2021-06-30,84,2021,3,2021,2,06,30
2021-06-30,Laos,Kip,Laos-Kip,9448.07,2021-06-30,85,2021,3,2021,2,06,30
2021-06-30,Lebanon,Pound,Lebanon-Pound,1500.0,2021-06-30,86,2021,3,2021,2,06,30
2021-06-30,Lesotho,Maloti,Lesotho-Maloti,14.313,2021-06-30,87,2021,3,2021,2,06,30
2021-06-30,Liberia,Dollar,Liberia-Dollar,170.5,2021-06-30,88,2021,3,2021,2,06,30
2021-06-30,Libya,Dinar,Libya-Dinar,4.493,2021-06-30,89,2021,3,2021,2,06,30
2021-06-30,Madagascar,Ariary,Madagascar-Ariary,3757.0,2021-06-30,90,2021,3,2021,2,06,30
2021-06-30,Malawi,Kwacha,Malawi-Kwacha,845.0,2021-06-30,91,2021,3,2021,2,06,30
2021-06-30,Malaysia,Ringgit,Malaysia-Ringgit,4.15,2021-06-30,92,2021,3,2021,2,06,30
2021-06-30,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2021-06-30,93,2021,3,2021,2,06,30
2021-06-30,Mali,CFA Franc,Mali-CFA Franc,553.27,2021-06-30,94,2021,3,2021,2,06,30
2021-06-30,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1.0,2021-06-30,95,2021,3,2021,2,06,30
2021-06-30,Mauritania,Ouguiya,Mauritania-Ouguiya,37.0,2021-06-30,96,2021,3,2021,2,06,30
2021-06-30,Mauritius,Rupee,Mauritius-Rupee,42.35,2021-06-30,97,2021,3,2021,2,06,30
2021-06-30,Mexico,Peso,Mexico-Peso,19.838,2021-06-30,98,2021,3,2021,2,06,30
2021-06-30,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1.0,2021-06-30,99,2021,3,2021,2,06,30
2021-06-30,Moldova,LEU,Moldova-LEU,17.914,2021-06-30,100,2021,3,2021,2,06,30
2021-06-30,Mongolia,Tugrik,Mongolia-Tugrik,2849.48,2021-06-30,101,2021,3,2021,2,06,30
2021-06-30,Morocco,Dirham,Morocco-Dirham,8.911,2021-06-30,102,2021,3,2021,2,06,30
2021-06-30,Mozambique,Metical,Mozambique-Metical,62.85,2021-06-30,103,2021,3,2021,2,06,30
2021-06-30,Nambia,Dollar,Nambia-Dollar,14.313,2021-06-30,104,2021,3,2021,2,06,30
2021-06-30,Nepal,Rupee,Nepal-Rupee,118.45,2021-06-30,105,2021,3,2021,2,06,30
2021-06-30,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2021-06-30,106,2021,3,2021,2,06,30
2021-06-30,New Zealand,Dollar,New Zealand-Dollar,1.432,2021-06-30,107,2021,3,2021,2,06,30
2021-06-30,Nicaragua,Cordoba,Nicaragua-Cordoba,35.15,2021-06-30,108,2021,3,2021,2,06,30
2021-06-30,Niger,CFA Franc,Niger-CFA Franc,553.27,2021-06-30,109,2021,3,2021,2,06,30
2021-06-30,Nigeria,Naira,Nigeria-Naira,405.0,2021-06-30,110,2021,3,2021,2,06,30
2021-06-30,Norway,Krone,Norway-Krone,8.56,2021-06-30,111,2021,3,2021,2,06,30
2021-06-30,Oman,Rial,Oman-Rial,0.385,2021-06-30,112,2021,3,2021,2,06,30
2021-06-30,Pakistan,Rupee,Pakistan-Rupee,159.75,2021-06-30,113,2021,3,2021,2,06,30
2021-06-30,Panama,Dolares,Panama-Dolares,1.0,2021-06-30,114,2021,3,2021,2,06,30
2021-06-30,Papua New Guinea,Kina,Papua New Guinea-Kina,3.419,2021-06-30,115,2021,3,2021,2,06,30
2021-06-30,Paraguay,Guarani,Paraguay-Guarani,6725.0,2021-06-30,116,2021,3,2021,2,06,30
2021-06-30,Peru,Sol,Peru-Sol,3.884,2021-06-30,117,2021,3,2021,2,06,30
2021-06-30,Philippines,Peso,Philippines-Peso,48.84,2021-06-30,118,2021,3,2021,2,06,30
2021-06-30,Poland,Zloty,Poland-Zloty,3.803,2021-06-30,119,2021,3,2021,2,06,30
2021-06-30,Qatar,Riyal,Qatar-Riyal,3.698,2021-06-30,120,2021,3,2021,2,06,30
2021-06-30,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,51.77,2021-06-30,121,2021,3,2021,2,06,30
2021-06-30,Republic of Palau,Dollar,Republic of Palau-Dollar,1.0,2021-06-30,122,2021,3,2021,2,06,30
2021-06-30,Romania,New Leu,Romania-New Leu,4.145,2021-06-30,123,2021,3,2021,2,06,30
2021-06-30,Russia,Ruble,Russia-Ruble,72.973,2021-06-30,124,2021,3,2021,2,06,30
2021-06-30,Rwanda,Franc,Rwanda-Franc,980.0,2021-06-30,125,2021,3,2021,2,06,30
2021-06-30,Sao Tome & Principe,New Dobras,Sao Tome & Principe-New Dobras,20.571,2021-06-30,126,2021,3,2021,2,06,30
2021-06-30,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,2021-06-30,127,2021,3,2021,2,06,30
2021-06-30,Senegal,CFA Franc,Senegal-CFA Franc,553.27,2021-06-30,128,2021,3,2021,2,06,30
2021-06-30,Serbia,Dinar,Serbia-Dinar,98.91,2021-06-30,129,2021,3,2021,2,06,30
2021-06-30,Seychelles,Rupee,Seychelles-Rupee,14.391,2021-06-30,130,2021,3,2021,2,06,30
2021-06-30,Seychelles,Rupee,Seychelles-Rupee,12.826,2021-08-31,131,2021,3,2021,2,06,30
2021-06-30,Sierra Leone,Leone,Sierra Leone-Leone,10144.7,2021-06-30,132,2021,3,2021,2,06,30
2021-06-30,Singapore,Dollar,Singapore-Dollar,1.344,2021-06-30,133,2021,3,2021,2,06,30
2021-06-30,Solomon Islands,Dollar,Solomon Islands-Dollar,7.722,2021-06-30,134,2021,3,2021,2,06,30
2021-06-30,Somali,Shilling,Somali-Shilling,575.0,2021-06-30,135,2021,3,2021,2,06,30
2021-06-30,South,Sudanese-Pound,South-Sudanese-Pound,297.9,2021-06-30,137,2021,3,2021,2,06,30
2021-06-30,South,Sudanese-Pound,South-Sudanese-Pound,352.81,2021-07-15,138,2021,3,2021,2,06,30
2021-06-30,South Africa,Rand,South Africa-Rand,14.313,2021-06-30,136,2021,3,2021,2,06,30
2021-06-30,Sri Lanka,Rupee,Sri Lanka-Rupee,199.0,2021-06-30,139,2021,3,2021,2,06,30
2021-06-30,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,2021-06-30,140,2021,3,2021,2,06,30
2021-06-30,Sudan,Pound,Sudan-Pound,445.0,2021-06-30,141,2021,3,2021,2,06,30
2021-06-30,Suriname,Dollar,Suriname-Dollar,20.702,2021-06-30,142,2021,3,2021,2,06,30
2021-06-30,Swaziland,Langeni,Swaziland-Langeni,14.313,2021-06-30,143,2021,3,2021,2,06,30
2021-06-30,Sweden,Krona,Sweden-Krona,8.514,2021-06-30,144,2021,3,2021,2,06,30
2021-06-30,Switzerland,Franc,Switzerland-Franc,0.924,2021-06-30,145,2021,3,2021,2,06,30
2021-06-30,Syria,Pound,Syria-Pound,2510.0,2021-06-30,146,2021,3,2021,2,06,30
2021-06-30,Taiwan,Dollar,Taiwan-Dollar,27.893,2021-06-30,147,2021,3,2021,2,06,30
2021-06-30,Tajikistan,Somoni,Tajikistan-Somoni,11.31,2021-06-30,148,2021,3,2021,2,06,30
2021-06-30,Tanzania,Shilling,Tanzania-Shilling,2314.0,2021-06-30,149,2021,3,2021,2,06,30
2021-06-30,Thailand,Baht,Thailand-Baht,32.05,2021-06-30,150,2021,3,2021,2,06,30
2021-06-30,Timor,Leste-Dili,Timor-Leste-Dili,1.0,2021-06-30,151,2021,3,2021,2,06,30
2021-06-30,Togo,CFA Franc,Togo-CFA Franc,553.27,2021-06-30,152,2021,3,2021,2,06,30
2021-06-30,Tonga,Pa'anga,Tonga-Pa'anga,2.177,2021-06-30,153,2021,3,2021,2,06,30
2021-06-30,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.763,2021-06-30,154,2021,3,2021,2,06,30
2021-06-30,Tunisia,Dinar,Tunisia-Dinar,2.782,2021-06-30,155,2021,3,2021,2,06,30
2021-06-30,Turkey,New Lira,Turkey-New Lira,8.685,2021-06-30,156,2021,3,2021,2,06,30
2021-06-30,Turkmenistan,New Manat,Turkmenistan-New Manat,3.491,2021-06-30,157,2021,3,2021,2,06,30
2021-06-30,Uganda,Shilling,Uganda-Shilling,3549.39,2021-06-30,158,2021,3,2021,2,06,30
2021-06-30,Ukraine,Hryvnia,Ukraine-Hryvnia,27.274,2021-06-30,159,2021,3,2021,2,06,30
2021-06-30,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,2021-06-30,160,2021,3,2021,2,06,30
2021-06-30,United Kingdom,Pound,United Kingdom-Pound,0.722,2021-06-30,161,2021,3,2021,2,06,30
2021-06-30,Uruguay,Peso,Uruguay-Peso,43.48,2021-06-30,162,2021,3,2021,2,06,30
2021-06-30,Uzbekistan,Som,Uzbekistan-Som,10569.82,2021-06-30,163,2021,3,2021,2,06,30
2021-06-30,Vanuatu,Vatu,Vanuatu-Vatu,108.32,2021-06-30,164,2021,3,2021,2,06,30
2021-06-30,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,3196069.318,2021-06-30,165,2021,3,2021,2,06,30
2021-06-30,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,3383172.782,2021-07-15,166,2021,3,2021,2,06,30
2021-06-30,Venezuela,Fuerte (OLD),Venezuela-Fuerte (OLD),248832.0,2021-06-30,167,2021,3,2021,2,06,30
2021-06-30,Vietnam,Dong,Vietnam-Dong,23014.0,2021-06-30,168,2021,3,2021,2,06,30
2021-06-30,Western Samoa,Tala,Western Samoa-Tala,2.477,2021-06-30,169,2021,3,2021,2,06,30
2021-06-30,Yemen,Rial,Yemen-Rial,480.0,2021-06-30,170,2021,3,2021,2,06,30
2021-06-30,Yemen,Rial,Yemen-Rial,580.0,2021-08-13,171,2021,3,2021,2,06,30
2021-06-30,Zambia,New Kwacha,Zambia-New Kwacha,22.605,2021-06-30,172,2021,3,2021,2,06,30
2021-06-30,Zambia,New Kwacha,Zambia-New Kwacha,19.2,2021-07-30,173,2021,3,2021,2,06,30
2021-06-30,Zimbabwe,RTGS,Zimbabwe-RTGS,83.288,2021-06-30,174,2021,3,2021,2,06,30
2021-03-31,Afghanistan,Afghani,Afghanistan-Afghani,77.1,2021-03-31,1,2021,2,2021,1,03,31
2021-03-31,Albania,Lek,Albania-Lek,104.65,2021-03-31,2,2021,2,2021,1,03,31
2021-03-31,Algeria,Dinar,Algeria-Dinar,133.29,2021-03-31,3,2021,2,2021,1,03,31
2021-03-31,Angola,Kwanza,Angola-Kwanza,621.15,2021-03-31,4,2021,2,2021,1,03,31
2021-03-31,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2021-03-31,5,2021,2,2021,1,03,31
2021-03-31,Argentina,Peso,Argentina-Peso,97.25,2021-03-31,6,2021,2,2021,1,03,31
2021-03-31,Armenia,Dram,Armenia-Dram,520.0,2021-03-31,7,2021,2,2021,1,03,31
2021-03-31,Australia,Dollar,Australia-Dollar,1.313,2021-03-31,8,2021,2,2021,1,03,31
